target_url,target_url_domain,target_url_top_level_domain,target_url_redirects,final_url,final_url_domain,final_url_top_level_domain,final_url_website,final_url_live,final_url_status_code,final_url_media_type,final_url_same_domain,final_url_same_website,target_url_agency_owner,target_url_bureau_owner,target_url_branch,target_url_404_test,source_list,public,scan_date,primary_scan_status,accessibility_scan_status,dns_scan_status,not_found_scan_status,performance_scan_status,robots_txt_scan_status,security_scan_status,sitemap_xml_scan_status,ipv6,hostname,cms,login_provider,login,site_search,search_dot_gov,dap,dap_parameters,third_party_service_domains,third_party_service_count,cookie_domains,viewport_meta_tag,cumulative_layout_shift,largest_contentful_paint,required_links_url,required_links_text,https_enforced,hsts,title,description,keywords,og_title,og_description,og_article_published,og_article_modified,og_image,og_type,og_url,canonical_link,language,language_link,main_element_present,robots_txt_detected,robots_txt_target_url_redirects,robots_txt_final_url,robots_txt_final_url_live,robots_txt_final_url_status_code,robots_txt_final_url_media_type,robots_txt_final_url_filesize,robots_txt_crawl_delay,robots_txt_sitemap_locations,sitemap_xml_detected,sitemap_xml_target_url_redirects,sitemap_xml_final_url,sitemap_xml_final_url_live,sitemap_xml_final_url_status_code,sitemap_xml_final_url_media_type,sitemap_xml_final_url_filesize,sitemap_xml_count,sitemap_xml_pdf_count,uswds_favicon,uswds_favicon_in_css,uswds_publicsans_font,uswds_inpage_css,uswds_usa_class_list,uswds_usa_classes,uswds_string,uswds_string_in_css,uswds_semantic_version,uswds_version,uswds_count
workplaceredirect.epa.gov,epa.gov,.gov,False,https://workplaceredirect.epa.gov/,epa.gov,gov,workplaceredirect.epa.gov,True,200.0,text/html,True,True,Environmental Protection Agency,Environmental Protection Agency,Executive,True,"[""pulse"",""omb_idea""]",False,2024-06-22T02:22:49.640Z,completed,completed,completed,completed,completed,completed,completed,completed,False,,,,,False,,False,,"[""script.crazyegg.com"",""www.google-analytics.com"",""www.googletagmanager.com""]",3.0,"["".epa.gov""]",True,0.0,203.4,,,True,True,Remote Access Sign On | One EPA Web,,,,,,,,,,,en,,False,False,False,https://workplaceredirect.epa.gov/robots.txt,False,404.0,text/html,,,,False,False,https://workplaceredirect.epa.gov/sitemap.xml,False,404.0,text/html,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
rtp-evdi.epa.gov,epa.gov,.gov,True,https://rtp-evdi.epa.gov/vpn/index.html,epa.gov,gov,rtp-evdi.epa.gov,True,200.0,text/html,True,True,Environmental Protection Agency,Environmental Protection Agency,Executive,False,"[""pulse"",""omb_idea""]",False,2024-06-22T02:22:50.086Z,completed,completed,completed,completed,completed,completed,completed,completed,False,,,,,False,,False,,,0.0,"["".epa.gov""]",False,0.0,1133.1,,,True,True,Enterprise Virtual Desktop Login | United States Environmental Protection Agency,,,,,,,,,,,,,False,False,True,https://rtp-evdi.epa.gov/vpn/index.html,True,200.0,text/html,,,,False,True,https://rtp-evdi.epa.gov/vpn/index.html,True,200.0,text/html,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
riverstreamassessment.epa.gov,epa.gov,.gov,False,https://riverstreamassessment.epa.gov/,epa.gov,gov,riverstreamassessment.epa.gov,True,200.0,text/html,True,True,Environmental Protection Agency,Environmental Protection Agency,Executive,True,"[""dap"",""omb_idea"",""mil-sites2""]",False,2024-06-22T05:29:12.780Z,completed,completed,completed,completed,completed,completed,completed,completed,True,,,,,True,,True,,"[""dap.digitalgov.gov"",""script.crazyegg.com"",""www.epa.gov"",""www.google-analytics.com"",""www.googletagmanager.com""]",5.0,"["".epa.gov"","".riverstreamassessment.epa.gov""]",True,0.00959755859375,568.699,"[""about"",""foia"",""inspector"",""privacy"",""usa.gov""]","[""accessibility"",""no fear act"",""foia"",""inspector general"",""usa.gov""]",True,True,EPA Template | US EPA,This page provides access to older pages that the EPA has deemed historically relevant but no longer updated.,"EPA, archive, web",EPA Template | US EPA,This page provides access to older pages that the EPA has deemed historically relevant but no longer updated.,2021-12-06T05:00:00.000Z,2021-12-06T00:00:00.000Z,https://www.epa.gov/sites/all/themes/epa/img/epa-standard-og.jpg,website,https://archive.epa.gov,https://archive.epa.gov/,en,,True,False,False,https://riverstreamassessment.epa.gov/robots.txt,False,404.0,text/html,,,,False,False,https://riverstreamassessment.epa.gov/sitemap.xml,False,404.0,text/html,,,,20.0,0.0,0.0,3.0,"[""usa-accordion"",""usa-banner"",""usa-input"",""usa-menu-btn"",""usa-nav"",""usa-overlay"",""usa-search"",""usa-sr-only""]",25.0,12.0,0.0,,0.0,60.0
tmpicisprodnode.epa.gov,epa.gov,.gov,False,https://tmpicisprodnode.epa.gov/,epa.gov,gov,tmpicisprodnode.epa.gov,True,200.0,text/html,True,True,Environmental Protection Agency,Environmental Protection Agency,Executive,True,"[""pulse"",""omb_idea""]",False,2024-06-22T02:22:51.444Z,completed,completed,completed,completed,completed,completed,completed,completed,False,,,,,False,,False,,,0.0,,False,0.0,132.1,,,True,True,U.S EPA Web Server,,,,,,,,,,,,,False,False,False,https://tmpicisprodnode.epa.gov/robots.txt,False,404.0,text/html,,,,False,False,https://tmpicisprodnode.epa.gov/sitemap.xml,False,404.0,text/html,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
cumulis.epa.gov,epa.gov,.gov,False,https://cumulis.epa.gov/,epa.gov,gov,cumulis.epa.gov,False,404.0,text/html,True,True,Environmental Protection Agency,Environmental Protection Agency,Executive,True,"[""dap"",""pulse"",""omb_idea"",""mil-sites2""]",False,2024-06-22T02:54:09.993Z,completed,completed,completed,completed,completed,completed,completed,completed,False,,,,,False,,False,,"[""www.epa.gov""]",1.0,,False,0.3739939583333333,112.699,"[""foia""]","[""accessibility"",""foia""]",True,True,Environmental Protection Agency,,,,,,,,,,,,,False,True,False,https://cumulis.epa.gov/robots.txt,True,200.0,text/plain,118.0,,"[""https://cumulis.epa.gov/sitemaps/sitemap.xml""]",False,False,https://cumulis.epa.gov/sitemap.xml,False,404.0,text/html,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
ncc-gtt-node9.epa.gov,epa.gov,.gov,,,,,,,,,,,Environmental Protection Agency,Environmental Protection Agency,Executive,,"[""pulse"",""omb_idea""]",False,2024-06-22T02:19:11.622Z,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,False,,,,,,,,,,,"[""ncc-gtt-node9.epa.gov""]",,,,,,False,False,Sign-In Notification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gispub.epa.gov,epa.gov,.gov,True,https://gispub.epa.gov/arcgis/rest/services/,epa.gov,gov,gispub.epa.gov,True,200.0,text/html,True,True,Environmental Protection Agency,Environmental Protection Agency,Executive,True,"[""dap"",""pulse"",""omb_idea"",""mil-sites2""]",False,2024-06-22T04:19:51.231Z,completed,completed,completed,completed,completed,completed,completed,completed,False,,,,,False,,True,"{""agency"":""EPA""}","[""dap.digitalgov.gov"",""script.crazyegg.com"",""www.google-analytics.com"",""www.googletagmanager.com""]",4.0,"["".epa.gov"","".gispub.epa.gov"",""gispub.epa.gov""]",False,0.0,262.1,,,True,True,Folder: /,,,,,,,,,,,en,,False,True,False,https://gispub.epa.gov/robots.txt,True,200.0,text/plain,38.0,,,False,False,https://gispub.epa.gov/sitemap.xml,False,404.0,text/html,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
attainsprod.epa.gov,epa.gov,.gov,False,https://attainsprod.epa.gov/,epa.gov,gov,attainsprod.epa.gov,True,200.0,text/html,True,True,Environmental Protection Agency,Environmental Protection Agency,Executive,True,"[""pulse"",""omb_idea""]",False,2024-06-22T04:13:53.524Z,completed,completed,completed,completed,completed,completed,completed,completed,True,,,,,False,,False,,,0.0,,False,0.0,110.799,,,True,True,U.S EPA Web Server,,,,,,,,,,,,,False,False,False,https://attainsprod.epa.gov/robots.txt,False,404.0,text/html,,,,False,False,https://attainsprod.epa.gov/sitemap.xml,False,404.0,text/html,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
www.cbi-epa.gov,cbi-epa.gov,.gov,,,,,,,,,,,Environmental Protection Agency,Environmental Protection Agency,Executive,,"[""gov""]",False,2024-06-22T01:15:29.023Z,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,dns_resolution_error,unknown_error,dns_resolution_error,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fs.response.epa.gov,epa.gov,.gov,False,https://fs.response.epa.gov/,epa.gov,gov,fs.response.epa.gov,False,404.0,text/html,True,True,Environmental Protection Agency,Environmental Protection Agency,Executive,True,"[""pulse""]",False,2024-06-22T00:59:23.699Z,completed,completed,completed,completed,completed,completed,completed,completed,False,,,,,False,,False,,,0.0,,False,0.0,110.3,,,True,True,Not Found,,,,,,,,,,,,,False,False,False,https://fs.response.epa.gov/robots.txt,False,404.0,text/html,,,,False,False,https://fs.response.epa.gov/sitemap.xml,False,404.0,text/html,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
enviroflash.epa.gov,epa.gov,.gov,False,https://cdx.epa.gov/,epa.gov,gov,cdx.epa.gov,True,200.0,text/html,True,False,Environmental Protection Agency,Environmental Protection Agency,Executive,False,"[""pulse""]",False,2024-06-22T02:54:13.381Z,completed,execution_context_destroyed,completed,completed,completed,completed,completed,completed,True,,,,"[""\""password\"""",""Forgot your Password?"",""showpassword"",""type=\""password\""""]",False,,True,"{""agency"":""EPA""}","[""dap.digitalgov.gov"",""script.crazyegg.com"",""www.google-analytics.com"",""www.googletagmanager.com""]",4.0,"["".cdx.epa.gov"","".epa.gov"",""cdx.epa.gov""]",True,0.0690761458333333,848.5,"[""about"",""privacy""]","[""accessibility"",""privacy policy""]",True,True,CDX Home | Central Data Exchange | US EPA,,,,,,,,,,,en,,False,False,False,https://cdx.epa.gov/,True,200.0,text/html,,,,False,False,https://cdx.epa.gov/,True,200.0,text/html,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
echoprod.epa.gov,epa.gov,.gov,,,,,,,,,,,Environmental Protection Agency,Environmental Protection Agency,Executive,,"[""pulse""]",False,2024-06-22T04:20:17.557Z,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,False,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
myrtk.epa.gov,epa.gov,.gov,,,,,,,,,,,Environmental Protection Agency,Environmental Protection Agency,Executive,,"[""pulse""]",False,2024-06-22T00:59:38.148Z,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,False,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iaspub.epa.gov,epa.gov,.gov,False,https://iaspub.epa.gov/,epa.gov,gov,iaspub.epa.gov,True,200.0,text/html,True,True,Environmental Protection Agency,Environmental Protection Agency,Executive,True,"[""dap"",""pulse"",""omb_idea"",""2020_eot"",""mil-sites2""]",False,2024-06-22T02:09:24.212Z,completed,completed,completed,completed,completed,completed,completed,completed,True,,,,,False,,True,"{""agency"":""EPA""}","[""dap.digitalgov.gov"",""script.crazyegg.com"",""www.google-analytics.com"",""www.googletagmanager.com""]",4.0,"["".epa.gov"","".iaspub.epa.gov""]",False,0.0,104.299,,,True,True,U.S EPA Web Server,,,,,,,,,,,,,False,False,False,https://iaspub.epa.gov/robots.txt,False,404.0,text/html,,,,False,False,https://iaspub.epa.gov/sitemap.xml,False,404.0,text/html,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
clmapper.epa.gov,epa.gov,.gov,False,https://clmapper.epa.gov/,epa.gov,gov,clmapper.epa.gov,True,200.0,text/html,True,True,Environmental Protection Agency,Environmental Protection Agency,Executive,True,"[""dap"",""pulse""]",False,2024-06-22T04:15:05.751Z,completed,completed,completed,completed,completed,completed,completed,completed,True,,,,,True,,True,"{""agency"":""EPA""}","[""basemaps.arcgis.com"",""cdn.arcgis.com"",""dap.digitalgov.gov"",""epamap36.epa.gov"",""fonts.googleapis.com"",""fonts.gstatic.com"",""js.arcgis.com"",""script.crazyegg.com"",""server.arcgisonline.com"",""services.arcgisonline.com"",""static.arcgis.com"",""www.epa.gov"",""www.google-analytics.com"",""www.googletagmanager.com""]",14.0,"["".clmapper.epa.gov"","".epa.gov""]",True,0.0045677359212239,1111.5,"[""about"",""foia"",""inspector"",""privacy"",""usa.gov""]","[""accessibility"",""no fear act"",""foia"",""inspector general"",""usa.gov""]",True,True,,"EPA's Critical Loads Mapper Tool enables access to information on atmospheric deposition, critical loads, and their exceedances to better understand vulnerability to atmospheric pollution.",,,,,,,,,,en,,False,True,False,https://clmapper.epa.gov/robots.txt,True,200.0,text/plain,59.0,,,False,False,https://clmapper.epa.gov/sitemap.xml,False,404.0,text/html,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
enviro.epa.gov,epa.gov,.gov,False,https://enviro.epa.gov/,epa.gov,gov,enviro.epa.gov,True,200.0,text/html,True,True,Environmental Protection Agency,Environmental Protection Agency,Executive,True,"[""dap"",""pulse"",""omb_idea"",""2020_eot"",""mil-sites2""]",False,2024-06-22T06:55:29.508Z,completed,completed,completed,completed,completed,completed,completed,completed,False,,,,,True,,True,"{""agency"":""EPA""}","[""dap.digitalgov.gov"",""script.crazyegg.com"",""www.epa.gov"",""www.google-analytics.com"",""www.googletagmanager.com""]",5.0,"["".enviro.epa.gov"","".epa.gov""]",True,0.0094731249999999,959.5,"[""about"",""foia"",""inspector"",""privacy"",""usa.gov""]","[""accessibility"",""no fear act"",""foia"",""inspector general"",""usa.gov""]",True,True,Envirofacts | US EPA,,,,,,,,,,,en,,True,False,False,https://enviro.epa.gov/robots.txt,False,404.0,text/html,,,,False,False,https://enviro.epa.gov/sitemap.xml,False,404.0,text/html,,,,20.0,0.0,0.0,0.0,"[""usa-accordion"",""usa-banner"",""usa-input"",""usa-menu-btn"",""usa-nav"",""usa-overlay"",""usa-search"",""usa-sr-only""]",25.0,0.0,20.0,,0.0,65.0
portfoliomanager.energystar.gov,energystar.gov,.gov,True,https://www.energystar.gov/buildings/benchmark,energystar.gov,gov,www.energystar.gov,True,200.0,text/html,True,False,Environmental Protection Agency,Environmental Protection Agency,Executive,False,"[""dap"",""pulse"",""omb_idea"",""mil-sites2""]",False,2024-06-22T04:15:40.661Z,completed,completed,completed,completed,completed,completed,completed,completed,False,,Drupal,,"[""\""password\"""",""Create Account"",""type=\""password\""""]",True,,True,"{""agency"":""EPA""}","[""dap.digitalgov.gov"",""fonts.googleapis.com"",""www.google-analytics.com"",""www.googletagmanager.com""]",4.0,"["".energystar.gov""]",True,0.7952530000000001,465.899,"[""about"",""privacy""]","[""about us"",""accessibility""]",True,True,Benchmark Your Building With Portfolio Manager | ENERGY STAR,,"energy efficiency, energy efficient, energy efficient appliances, energy efficient homes, energy efficient buildings, ENERGY STAR",Benchmark Your Building With Portfolio Manager,,,,https://www.energystar.gov/sites/default/files/,,https://www.energystar.gov/buildings/benchmark,https://www.energystar.gov/buildings/benchmark,en,,True,True,False,https://portfoliomanager.energystar.gov/robots.txt,True,200.0,text/plain,89.0,,,False,True,https://www.energystar.gov/buildings/benchmark,True,200.0,text/html,84746.0,0.0,1.0,20.0,0.0,0.0,0.0,,0.0,3.0,0.0,,0.0,23.0
nrt.response.epa.gov,epa.gov,.gov,False,https://nrt.response.epa.gov/,epa.gov,gov,nrt.response.epa.gov,True,200.0,text/html,True,True,Environmental Protection Agency,Environmental Protection Agency,Executive,True,"[""omb_idea"",""mil-sites2""]",False,2024-06-22T02:23:14.042Z,completed,completed,completed,completed,completed,completed,unknown_error,completed,False,,,,,False,,False,,"[""www.google-analytics.com"",""www.googletagmanager.com""]",2.0,"["".epa.gov"",""nrt.response.epa.gov""]",True,0.1898121374511718,434.1,"[""about"",""privacy""]",,,,Home - NRT,,,,,,,,,,,en,,False,True,False,https://nrt.response.epa.gov/robots.txt,True,200.0,text/plain,301.0,,,False,False,https://nrt.response.epa.gov/sitemap.xml,False,404.0,text/html,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
www.greengov.gov,greengov.gov,.gov,False,https://www.greengov.gov/,greengov.gov,gov,www.greengov.gov,False,503.0,text/plain,True,True,Environmental Protection Agency,Office of Federal Sustainability,Executive,False,"[""gov""]",False,2024-06-22T02:23:24.415Z,completed,completed,completed,completed,completed,completed,unknown_error,completed,True,awsglobalaccelerator.com,,,,False,,False,,,0.0,,False,0.0,33.099,,,,,,,,,,,,,,,,,,False,False,False,https://www.greengov.gov/robots.txt,False,503.0,text/plain,,,,False,False,https://www.greengov.gov/sitemap.xml,False,503.0,text/plain,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
remoteaccess.epa.gov,epa.gov,.gov,True,https://remoteaccess.epa.gov/dana-na/auth/url_default/welcome.cgi,epa.gov,gov,remoteaccess.epa.gov,True,200.0,text/html,True,True,Environmental Protection Agency,Environmental Protection Agency,Executive,False,"[""pulse"",""omb_idea""]",False,2024-06-22T04:16:12.387Z,completed,completed,completed,completed,completed,completed,completed,completed,True,,,,,False,,False,,,0.0,"[""remoteaccess.epa.gov""]",False,0.0,745.399,,,True,True,Sign-In Notification,,,,,,,,,,,,,False,True,False,https://remoteaccess.epa.gov/robots.txt,True,200.0,text/plain,28.0,,,False,True,https://remoteaccess.epa.gov/dana-na/auth/url_default/welcome.cgi,True,200.0,text/html,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
geoplatform3.epa.gov,epa.gov,.gov,,,,,,,,,,,Environmental Protection Agency,Environmental Protection Agency,Executive,,"[""pulse""]",False,2024-06-22T02:09:15.554Z,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,False,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geoplatform2.epa.gov,epa.gov,.gov,,,,,,,,,,,Environmental Protection Agency,Environmental Protection Agency,Executive,,"[""pulse""]",False,2024-06-22T02:09:48.344Z,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,False,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aspprox1.epa.gov,epa.gov,.gov,,,,,,,,,,,Environmental Protection Agency,Environmental Protection Agency,Executive,,"[""pulse"",""omb_idea"",""mil-sites2""]",False,2024-06-22T04:16:50.940Z,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,False,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bitbucket.epa.gov,epa.gov,.gov,True,https://wamssoprd.epa.gov/oamfed/idp/samlv20?SAMLRequest=fZHRTsIwFIZfZel92RjLdA2QoBglQSAwvfDGtF2Bxq2tPe308S0DFS8kvTrt%2Bb/8XzoE2tSGTLzbq7V49wJc9NnUCkj3MELeKqIpSCCKNgKI42QzeZyTtJcQY7XTXNfoLHI5QQGEdVIrFM2mI7Rc3M2X97PFa58lnGe8wAXdFjhjgyvMWJFg1r8Op8jTIstR9CwshOwIBVQAAHgxU%2BCocuEqSTOc5DhNyyQj6YD08xcUTYOPVNR1qb1zBkgcf9AGQBtb9YShvZ1uY02brahiWZn44NCmAb86yd1IVUm1u%2BzFjktAHspyhVfLTYmiybfrrVbgG2E3wraSi6f1/LcLk455/ibcTxdT%2B51UEIdwWwvXFeInAhoPDyPp1O34X8gwPl87Tn8/efwF&RelayState=967f6e6c-dc55-4694-a4e1-16b524d96827,epa.gov,gov,wamssoprd.epa.gov,True,200.0,text/html,True,False,Environmental Protection Agency,Environmental Protection Agency,Executive,True,"[""pulse""]",False,2024-06-22T04:23:37.646Z,completed,completed,completed,completed,completed,completed,completed,completed,True,,,,,False,,True,"{""agency"":""EPA""}","[""dap.digitalgov.gov"",""script.crazyegg.com"",""www.google-analytics.com"",""www.googletagmanager.com""]",4.0,"["".epa.gov"","".wamssoprd.epa.gov"",""wamssoprd.epa.gov""]",True,0.0,1076.1,"[""privacy""]",,True,True,EPA Login,,,,,,,,,,,en,,True,True,False,https://bitbucket.epa.gov/robots.txt,True,200.0,text/plain,0.0,,,False,False,https://bitbucket.epa.gov/sitemap.xml,False,404.0,text/html,,,,0.0,0.0,0.0,0.0,"[""usa-button"",""usa-content"",""usa-footer"",""usa-grid-container"",""usa-nav"",""usa-overlay""]",20.0,0.0,0.0,,0.0,20.0
ertims.response.epa.gov,epa.gov,.gov,False,https://ertims.response.epa.gov/,epa.gov,gov,ertims.response.epa.gov,True,200.0,text/html,True,True,Environmental Protection Agency,Environmental Protection Agency,Executive,True,"[""omb_idea""]",False,2024-06-22T02:07:50.410Z,completed,completed,completed,completed,completed,completed,completed,completed,False,,,,,False,,True,,"[""ssl.google-analytics.com"",""www.google-analytics.com"",""www.googletagmanager.com""]",3.0,"["".epa.gov"","".ertims.response.epa.gov"",""ertims.response.epa.gov""]",True,0.011299375,283.5,"[""privacy""]",,True,True,ERT Information Management - ERT IMS,,,,,,,,,,,en,,False,True,False,https://ertims.response.epa.gov/robots.txt,True,200.0,text/plain,41.0,,,False,False,https://ertims.response.epa.gov/sitemap.xml,False,404.0,text/html,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
fs.epa.gov,epa.gov,.gov,,,,,,,,,,,Environmental Protection Agency,Environmental Protection Agency,Executive,,"[""pulse""]",False,2024-06-22T06:17:49.053Z,timeout,timeout,completed,timeout,timeout,timeout,completed,timeout,True,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nodewebrss.epa.gov,epa.gov,.gov,,,,,,,,,,,Environmental Protection Agency,Environmental Protection Agency,Executive,,"[""pulse""]",False,2024-06-22T02:22:54.637Z,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,False,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
q2626xmnay002.aa.ad.epa.gov,epa.gov,.gov,,,,,,,,,,,Environmental Protection Agency,Environmental Protection Agency,Executive,,"[""dap""]",False,2024-06-22T00:35:29.684Z,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,dns_resolution_error,unknown_error,dns_resolution_error,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dars.epa.gov,epa.gov,.gov,True,https://www.epa.gov/power-sector/field-audit-checklist-tool-fact-api,epa.gov,gov,www.epa.gov,True,200.0,text/html,True,False,Environmental Protection Agency,Environmental Protection Agency,Executive,True,"[""pulse"",""omb_idea"",""mil-sites2""]",False,2024-06-20T18:44:56.662Z,completed,completed,completed,completed,completed,completed,completed,completed,True,,Drupal,,,True,,True,"{""agency"":""EPA""}","[""api.data.gov"",""api.epa.gov"",""dap.digitalgov.gov"",""dars.epa.gov"",""fonts.gstatic.com"",""script.crazyegg.com"",""www.google-analytics.com"",""www.google.com"",""www.googletagmanager.com"",""www.gstatic.com""]",10.0,"["".epa.gov""]",True,0.0698666666666666,352.5,"[""about"",""foia"",""privacy"",""usa.gov""]","[""accessibility"",""no fear act"",""foia"",""inspector general"",""usa.gov""]",True,True,Field Audit Checklist Tool (FACT) API | US EPA,"FACT is a Windows desktop application intended to help auditors perform field audits. On this page, find API data for developers to use to create software or interact with an external system.",,Field Audit Checklist Tool (FACT) API | US EPA,"FACT is a Windows desktop application intended to help auditors perform field audits. On this page, find API data for developers to use to create software or interact with an external system.",2018-04-17T14:46:53.000Z,2024-01-24T00:00:00.000Z,https://www.epa.gov/sites/all/themes/epa/img/epa-standard-og.jpg,Basic page,https://www.epa.gov/power-sector/field-audit-checklist-tool-fact-api,https://www.epa.gov/power-sector/field-audit-checklist-tool-fact-api,en,,True,False,True,https://www.epa.gov/power-sector/field-audit-checklist-tool-fact-api/robots.txt,False,404.0,text/html,,,,False,True,https://www.epa.gov/power-sector/field-audit-checklist-tool-fact-api/sitemap.xml,False,404.0,text/html,,,,20.0,0.0,0.0,1.0,"[""usa-accordion"",""usa-alert"",""usa-banner"",""usa-input"",""usa-menu-btn"",""usa-nav"",""usa-overlay"",""usa-search"",""usa-sr-only""]",30.0,0.0,20.0,,0.0,71.0
cwns.epa.gov,epa.gov,.gov,True,https://www.epa.gov/waterdata/waters-mapping-services,epa.gov,gov,www.epa.gov,False,404.0,text/html,True,False,Environmental Protection Agency,Environmental Protection Agency,Executive,True,"[""pulse"",""omb_idea"",""mil-sites2""]",False,2024-06-22T04:20:09.316Z,completed,completed,completed,completed,completed,completed,completed,completed,True,,,,,True,,False,,,0.0,,True,0.0,183.0,"[""privacy""]","[""accessibility"",""no fear act""]",True,True,Page Not Found | US EPA,,,,,2015-01-20T17:26:48.000Z,2024-01-31T00:00:00.000Z,,,,,en,,True,True,False,https://cwns.epa.gov/robots.txt,True,200.0,text/plain,47.0,,,False,False,https://cwns.epa.gov/sitemap.xml,False,404.0,text/html,,,,20.0,0.0,0.0,0.0,"[""usa-button"",""usa-input"",""usa-search"",""usa-sr-only""]",10.0,0.0,20.0,,0.0,50.0
awsgeopub.epa.gov,epa.gov,.gov,False,https://awsgeopub.epa.gov/arcgis/rest/,epa.gov,gov,awsgeopub.epa.gov,True,200.0,text/html,True,True,Environmental Protection Agency,Environmental Protection Agency,Executive,True,"[""omb_idea""]",False,2024-06-22T04:20:25.162Z,completed,completed,completed,completed,completed,completed,completed,completed,False,,,,,False,,False,,"[""www.googletagmanager.com""]",1.0,"["".epa.gov""]",False,0.0,204.1,,,True,True,Folder: /,,,,,,,,,,,en,,False,True,False,https://awsgeopub.epa.gov/robots.txt,True,200.0,text/plain,42.0,,,False,False,https://awsgeopub.epa.gov/sitemap.xml,False,404.0,text/html,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
comptoxstaging.rtpnc.epa.gov,epa.gov,.gov,,,,,,,,,,,Environmental Protection Agency,Environmental Protection Agency,Executive,,"[""dap""]",False,2024-06-22T00:36:15.493Z,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,False,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sdwisstg.epa.gov,epa.gov,.gov,,,,,,,,,,,Environmental Protection Agency,Environmental Protection Agency,Executive,,"[""dap""]",False,2024-06-22T03:47:39.113Z,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,False,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
