target_url,target_url_domain,target_url_top_level_domain,target_url_redirects,final_url,final_url_domain,final_url_top_level_domain,final_url_website,final_url_live,final_url_status_code,final_url_media_type,final_url_same_domain,final_url_same_website,target_url_agency_owner,target_url_bureau_owner,target_url_branch,target_url_404_test,source_list,public,scan_date,primary_scan_status,accessibility_scan_status,dns_scan_status,not_found_scan_status,performance_scan_status,robots_txt_scan_status,sitemap_xml_scan_status,ipv6,hostname,cms,login_provider,login,site_search,search_dot_gov,dap,dap_parameters,third_party_service_domains,third_party_service_count,cookie_domains,viewport_meta_tag,cumulative_layout_shift,largest_contentful_paint,required_links_url,required_links_text,https_enforced,hsts_preloaded,title,description,keywords,og_title,og_description,og_article_published,og_article_modified,og_image,og_type,og_url,canonical_link,language,language_link,main_element_present,robots_txt_detected,robots_txt_target_url_redirects,robots_txt_final_url,robots_txt_final_url_live,robots_txt_final_url_status_code,robots_txt_final_url_media_type,robots_txt_final_url_filesize,robots_txt_crawl_delay,robots_txt_sitemap_locations,sitemap_xml_detected,sitemap_xml_target_url_redirects,sitemap_xml_final_url,sitemap_xml_final_url_live,sitemap_xml_final_url_status_code,sitemap_xml_final_url_media_type,sitemap_xml_final_url_filesize,sitemap_xml_count,sitemap_xml_pdf_count,uswds_favicon,uswds_favicon_in_css,uswds_publicsans_font,uswds_inpage_css,uswds_usa_classes,uswds_string,uswds_string_in_css,uswds_semantic_version,uswds_version,uswds_count
www.cns.gov,cns.gov,gov,,,,,,,,,,,Corporation for National & Community Service,AmeriCorps,Executive,,"[""gov"",""eotw""]",,2024-04-13T02:00:21.184Z,dns_resolution_error,dns_resolution_error,completed,unknown_error,dns_resolution_error,dns_resolution_error,dns_resolution_error,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
www.americorps.gov,americorps.gov,gov,,,,,,,,,,,Corporation for National & Community Service,AmeriCorps,Executive,True,"[""gov"",""dap"",""oira""]",,2024-04-13T00:28:31.884Z,timeout,completed,completed,completed,completed,completed,unknown_error,False,amazonaws.com,,,,,,,,,,"["".americorps.gov"",""www.americorps.gov""]",,0.0062968448893229,633.3,,,,,Home | AmeriCorps,,,,,,,,,,,,,,True,False,https://www.americorps.gov/robots.txt,True,200.0,text/plain,2027.0,,,,,,,,,,,,,,,,,,,,,
pty1my.americorps.gov,americorps.gov,gov,,,,,,,,,,,Corporation for National & Community Service,AmeriCorps,Executive,,"[""dap""]",,2024-04-13T00:29:04.306Z,dns_resolution_error,dns_resolution_error,completed,unknown_error,dns_resolution_error,dns_resolution_error,dns_resolution_error,False,,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
americorpsoig.gov,americorpsoig.gov,gov,True,https://www.americorpsoig.gov/,americorpsoig.gov,gov,www.americorpsoig.gov,True,200.0,text/html,True,False,Corporation for National & Community Service,AmeriCorps Office of Inspector General,Executive,True,"[""gov""]",,2024-04-13T03:43:17.973Z,completed,completed,completed,completed,completed,completed,completed,False,,Drupal,,,True,,False,,"[""ka-f.fontawesome.com"",""kit.fontawesome.com"",""maxcdn.bootstrapcdn.com"",""use.fontawesome.com"",""www.google-analytics.com"",""www.googletagmanager.com""]",6.0,"["".americorpsoig.gov"",""www.americorpsoig.gov""]",True,0.7233044903564453,1405.3,"[""about"",""foia"",""privacy"",""usa.gov""]","[""foia"",""privacy policy"",""usa.gov""]",True,True,Home | AmeriCorps,,,,,,,,,,https://www.americorpsoig.gov/,en,,True,True,True,https://www.americorpsoig.gov/robots.txt,True,200.0,text/plain,1742.0,,,True,True,https://www.americorpsoig.gov/sitemap.xml,True,200.0,application/xml,173326.0,0.0,0.0,20.0,0.0,0.0,7.0,65.0,22.0,20.0,,0.0,134.0
www.americorpsoig.gov,americorpsoig.gov,gov,False,https://www.americorpsoig.gov/,americorpsoig.gov,gov,www.americorpsoig.gov,True,200.0,text/html,True,True,Corporation for National & Community Service,AmeriCorps Office of Inspector General,Executive,True,"[""gov""]",,2024-04-13T03:43:47.485Z,completed,completed,completed,completed,completed,completed,completed,True,,Drupal,,,True,,False,,"[""ka-f.fontawesome.com"",""kit.fontawesome.com"",""maxcdn.bootstrapcdn.com"",""use.fontawesome.com"",""www.google-analytics.com"",""www.googletagmanager.com""]",6.0,"["".americorpsoig.gov"",""www.americorpsoig.gov""]",True,0.6553206370442709,1080.8,"[""about"",""foia"",""privacy"",""usa.gov""]","[""foia"",""privacy policy"",""usa.gov""]",,,Home | AmeriCorps,,,,,,,,,,https://www.americorpsoig.gov/,en,,True,True,False,https://www.americorpsoig.gov/robots.txt,True,200.0,text/plain,1742.0,,,True,False,https://www.americorpsoig.gov/sitemap.xml,True,200.0,application/xml,173326.0,0.0,0.0,20.0,0.0,0.0,7.0,65.0,22.0,20.0,,0.0,134.0
mlkday.gov,mlkday.gov,gov,,,,,,,,,,,Corporation for National & Community Service,AmeriCorps,Executive,False,"[""gov"",""pulse""]",,2024-04-13T06:19:13.084Z,timeout,completed,completed,completed,completed,completed,timeout,False,,,,,,,,,,,"["".americorps.gov"",""www.americorps.gov""]",,0.0056768848876953,2026.8,,,True,True,"Martin Luther King, Jr., National Day of Service | AmeriCorps",,,,,,,,,,,,,,False,True,https://www.americorps.gov/serve/volunteer/mlk-day,True,200.0,text/html,,,,,,,,,,,,,,,,,,,,,,
photos.nationalservice.gov,nationalservice.gov,gov,,,,,,,,,,,Corporation for National & Community Service,AmeriCorps,Executive,False,"[""pulse""]",,2024-04-13T05:02:30.122Z,timeout,completed,completed,completed,completed,completed,completed,False,,,,,,,,,,,"["".americorps.gov"",""www.americorps.gov""]",,0.0054957185465494,788.699,,,False,True,Home | AmeriCorps,,,,,,,,,,,,,,False,True,https://www.americorps.gov/,True,200.0,text/html,,,,False,True,https://www.americorps.gov/,True,200.0,text/html,,,,,,,,,,,,,
www.ccc.gov,ccc.gov,gov,,,,,,,,,,,Corporation for National & Community Service,AmeriCorps,Executive,,"[""gov""]",,2024-04-13T06:00:54.672Z,dns_resolution_error,dns_resolution_error,completed,unknown_error,dns_resolution_error,dns_resolution_error,dns_resolution_error,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
www.nationalservice.gov,nationalservice.gov,gov,,,,,,,,,,,Corporation for National & Community Service,AmeriCorps,Executive,False,"[""gov"",""eotw"",""usagov"",""gov_man"",""oira""]",,2024-04-13T01:40:16.905Z,timeout,completed,completed,completed,completed,completed,completed,False,,,,,,,,,,,"["".americorps.gov"",""www.americorps.gov""]",,0.0081671424153645,974.0,,,,,Home | AmeriCorps,,,,,,,,,,,,,,False,True,https://www.americorps.gov/,True,200.0,text/html,,,,False,True,https://www.americorps.gov/,True,200.0,text/html,,,,,,,,,,,,,
cns.gov,cns.gov,gov,,,,,,,,,,,Corporation for National & Community Service,AmeriCorps,Executive,,"[""gov""]",,2024-04-13T02:15:11.031Z,dns_resolution_error,dns_resolution_error,completed,unknown_error,dns_resolution_error,dns_resolution_error,dns_resolution_error,False,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
