target_url,target_url_domain,target_url_top_level_domain,target_url_redirects,final_url,final_url_domain,final_url_top_level_domain,final_url_website,final_url_live,final_url_status_code,final_url_media_type,final_url_same_domain,final_url_same_website,target_url_agency_owner,target_url_bureau_owner,target_url_branch,target_url_404_test,source_list,public,scan_date,primary_scan_status,accessibility_scan_status,dns_scan_status,not_found_scan_status,performance_scan_status,robots_txt_scan_status,security_scan_status,sitemap_xml_scan_status,ipv6,hostname,cms,login_provider,login,site_search,search_dot_gov,dap,dap_parameters,third_party_service_domains,third_party_service_count,cookie_domains,viewport_meta_tag,cumulative_layout_shift,largest_contentful_paint,required_links_url,required_links_text,https_enforced,hsts,title,description,keywords,og_title,og_description,og_article_published,og_article_modified,og_image,og_type,og_url,canonical_link,language,language_link,main_element_present,robots_txt_detected,robots_txt_target_url_redirects,robots_txt_final_url,robots_txt_final_url_live,robots_txt_final_url_status_code,robots_txt_final_url_media_type,robots_txt_final_url_filesize,robots_txt_crawl_delay,robots_txt_sitemap_locations,sitemap_xml_detected,sitemap_xml_target_url_redirects,sitemap_xml_final_url,sitemap_xml_final_url_live,sitemap_xml_final_url_status_code,sitemap_xml_final_url_media_type,sitemap_xml_final_url_filesize,sitemap_xml_count,sitemap_xml_pdf_count,uswds_favicon,uswds_favicon_in_css,uswds_publicsans_font,uswds_inpage_css,uswds_usa_class_list,uswds_usa_classes,uswds_string,uswds_string_in_css,uswds_semantic_version,uswds_version,uswds_count
mdmeis.tva.gov,tva.gov,.gov,,,,,,,,,,,Tennessee Valley Authority,TVA IT,Executive,,"[""pulse""]",,2024-07-12T20:02:37.990Z,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,False,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pihistorianapiacc.tva.gov,tva.gov,.gov,False,https://login.microsoftonline.com/270992cd-9003-4971-84de-d1640c0bffc5/oauth2/authorize?response_type=code&client_id=d951202d-d6d9-4c96-892f-a5b5021d3aff&scope=openid&nonce=e0d65a5a-2995-4c62-94f8-cd0fff97b55c&redirect_uri=https%3a%2f%2fpihistorianapiacc.tva.gov%2f&state=AppProxyState%3a%7b%22InvalidTokenRetry%22%3anull%2c%22IsMsofba%22%3afalse%2c%22OriginalRawUrl%22%3a%22https%3a%5c%2f%5c%2fpihistorianapiacc.tva.gov%5c%2f%22%2c%22RequestProfileId%22%3anull%2c%22SessionId%22%3a%22ff71d50e-9fd0-44eb-83ed-e477a105bcf2%22%7d%23EndOfStateParam%23&client-request-id=ff71d50e-9fd0-44eb-83ed-e477a105bcf2&claims=%7b%22id_token%22%3a%7b%22xms_cc%22%3a%7b%22values%22%3a%5b%22CP1%22%5d%7d%7d%7d&sso_reload=true,microsoftonline.com,com,login.microsoftonline.com,True,200.0,text/html,False,False,Tennessee Valley Authority,TVA IT,Executive,False,"[""omb_idea""]",False,2024-07-12T16:47:59.839Z,completed,completed,completed,completed,completed,completed,unknown_error,completed,True,,,,,False,,False,,"[""aadcdn.msftauth.net"",""aadcdn.msftauthimages.net"",""autologon.microsoftazuread-sso.com"",""dakg4cmpuclai.cloudfront.net"",""login.live.com""]",5.0,"["".login.microsoftonline.com"",""login.microsoftonline.com""]",True,0.064586890625,532.0,"[""privacy""]",,,,Sign in to your account,,,,,,,,,,,en,,False,True,False,https://pihistorianapiacc.tva.gov/robots.txt,True,200.0,text/plain,76.0,,,False,True,https://login.microsoftonline.com/270992cd-9003-4971-84de-d1640c0bffc5/oauth2/authorize?response_type=code&client_id=d951202d-d6d9-4c96-892f-a5b5021d3aff&scope=openid&nonce=11495d9a-48db-4275-84b2-06382f5d9c13&redirect_uri=https%3a%2f%2fpihistorianapiacc.tva.gov%2f&state=AppProxyState%3a%7b%22InvalidTokenRetry%22%3anull%2c%22IsMsofba%22%3afalse%2c%22OriginalRawUrl%22%3a%22https%3a%5c%2f%5c%2fpihistorianapiacc.tva.gov%5c%2fsitemap.xml%22%2c%22RequestProfileId%22%3anull%2c%22SessionId%22%3a%22ff71d50e-9fd0-44eb-83ed-e477a105bcf2%22%7d%23EndOfStateParam%23&client-request-id=ff71d50e-9fd0-44eb-83ed-e477a105bcf2&claims=%7b%22id_token%22%3a%7b%22xms_cc%22%3a%7b%22values%22%3a%5b%22CP1%22%5d%7d%7d%7d,True,200.0,text/html,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
lms.tva.gov,tva.gov,.gov,False,https://login.microsoftonline.com/270992cd-9003-4971-84de-d1640c0bffc5/oauth2/authorize?client_id=2793995e-0a7d-40d7-bd35-6968ba142197&redirect_uri=https%3A%2F%2Flauncher.myapps.microsoft.com%2Fapi%2Fsignin-oidc&response_type=code&scope=openid%20profile%20offline_access&code_challenge=hxbDpClGXW_62DmHrqlR2StrHscHs7R8Z904QJXKCoI&code_challenge_method=S256&response_mode=form_post&nonce=638564075262568399.MjNlMTRiZGYtM2JkZi00MTM3LTg4YzctMmEyY2YxYTEyMDA5OGMwNDI5OTItNWNiNi00MGQxLTk4NmUtMzRiMmRkMjZhNjQ0&client_info=1&x-client-brkrver=IDWeb.2.17.1.0&client-request-id=800c5788-b6e1-413c-83f3-ec7338af86c3&state=CfDJ8Jf7XhjzbihDvpJPccI4CQnj8GOq7qkL1aDm9wOnBeM00jGvy89XLPmTBwVJrn7kJjmzfRQ81Z-FtOmvJrEBZULoerwPE1oeZw9TUK49EK3q9DsyDZlch_b0V0NDOefTsx_erv2bnUJXGaHaACfUX-NHSzty-ESfLK_iSkTqqkAr3Hw1u_ci7Cd2L2n42Zl7kFWACRae8KkIYdsIeQLQgWyIkmDfRgvvPyAcJSOKQms8jhlAAmlIMCDV3wACmk9-Xna_rL9RiTkjKhF0GrufZSgOZ9hy-IIfI5QdSGW8OfQB5WFzCkBQjOjA0nH-gShu7ORQFBqm0kvWsQnFs8i5cbI2qziKJKDZ7S7zB5LBswcSr8EBgOJlAEx229s5FpQNzINR6I0VD4sJIw25fnZUlHlHEyQum7Cgn1rEn5CcQWPjzB20herVU-rV128le2pexNvDDY_jHD6XsZsFCwQdq_YuTarKWQAu_lIX2tX2MgJSQcKuZItTtkKScaYGrLq8ps5XyN1C7QZJNuJ4p4DWNoWXmyZnL8KYyiVny_69jARS&x-client-SKU=ID_NET6_0&x-client-ver=7.4.0.0&sso_reload=true,microsoftonline.com,com,login.microsoftonline.com,True,200.0,text/html,False,False,Tennessee Valley Authority,TVA IT,Executive,False,"[""pulse"",""omb_idea""]",False,2024-07-12T18:58:58.803Z,completed,completed,completed,completed,completed,completed,completed,completed,True,,,,,False,,False,,"[""aadcdn.msauth.net"",""aadcdn.msftauth.net"",""aadcdn.msftauthimages.net"",""autologon.microsoftazuread-sso.com"",""dakg4cmpuclai.cloudfront.net"",""login.live.com""]",6.0,"["".login.microsoftonline.com"",""login.microsoftonline.com""]",True,0.064586890625,563.0,"[""privacy""]",,True,True,Sign in to your account,,,,,,,,,,,en,,False,False,True,https://login.microsoftonline.com/270992cd-9003-4971-84de-d1640c0bffc5/oauth2/authorize?client_id=2793995e-0a7d-40d7-bd35-6968ba142197&redirect_uri=https%3A%2F%2Flauncher.myapps.microsoft.com%2Fapi%2Fsignin-oidc&response_type=code&scope=openid%20profile%20offline_access&code_challenge=9z__yFEpJT6g-eYDJ1iPTICmogAYc92Nq61HRg3jK38&code_challenge_method=S256&response_mode=form_post&nonce=638564075304099915.NWNjMzM3OTktZjQ5YS00MDU5LTkxZWEtZjg4N2M4YjEwYzgwYTEyN2NkODQtOTM3Ny00MTY1LWFlMDQtYzZhZjJlODlmNzYw&client_info=1&x-client-brkrver=IDWeb.2.17.1.0&client-request-id=31478fbd-1641-46f8-9814-5a9a9677527e&state=CfDJ8Jf7XhjzbihDvpJPccI4CQkdokUXJIhYO83EgqQ0NN8i0G0vAqff8jGzR5QFId1mDL-72rXXJN-l-ZcnEGfdpxw3RkHtCmnfnI9aNnrePAADKtNPfLttTUp79FF7mPcfNqY-M5RS9shQPuxE_VsjM6B5E5xLrLs9Nqp9T8BflEo1N-qzjHCuTiIWGODyZQAe5CVue5zdMkVAJkrSjrM00hxUBfFM-OuWhoE_cTsqHKQ4I1YWjrQ3GD7ydCJ5sWG3_yeLgvziXQUzs0JHqLfTpF89Z8xoneDfJR34CUXYEfTpDi0PWunl3xlSDlIoQLLQT7Q9QPikCy_uPTpT7VnzGhAUklcWtQz6vowyuIDygjs3BeY6CtkGAVqZFEcz0PagLFTx6Xy96hDDPNcUpbNcwOl7jDQfQq07jXR-nZmc5H6OH-fsaAaq76taIo65_SwmExADE63PQSn5GSb6iIZZEtNkFIdFWYhNbRFY6jn5pNrR_rBMwvPwDBx1fWXLjvotyMSYxQlgb34nIEZjD-jOeqUYvOxJwFpzjpoQaZd5lEnx&x-client-SKU=ID_NET6_0&x-client-ver=7.4.0.0,True,200.0,text/html,,,,False,True,https://login.microsoftonline.com/270992cd-9003-4971-84de-d1640c0bffc5/oauth2/authorize?client_id=2793995e-0a7d-40d7-bd35-6968ba142197&redirect_uri=https%3A%2F%2Flauncher.myapps.microsoft.com%2Fapi%2Fsignin-oidc&response_type=code&scope=openid%20profile%20offline_access&code_challenge=FDfSujePqE3tRxVkm5vLdK5Ql__MN-ukhHykbCGJcK4&code_challenge_method=S256&response_mode=form_post&nonce=638564075324381041.ZWVhZjQzZDctN2Q2Yy00OTkwLTk4MTEtY2Y3MjA0NWYyNDJlYmMyZDE0ZTQtOTUzMC00M2M2LThjZjQtYTVhZTEwYjdhMTQ4&client_info=1&x-client-brkrver=IDWeb.2.17.1.0&client-request-id=27bcb264-27da-4f51-a2b4-26c0f664eef8&state=CfDJ8Jf7XhjzbihDvpJPccI4CQn3eIGgpjIrCceZh1vGL2zDd-uJNuLD0WH--Q5eKH91urcNdcfEbZQG6neY3icj4wTh2774Amz0jadA_EsWfV7cUQDDxBV8bY7P4quUI7aDEiEwfRs7isfcNIdnTZ0NvrM1yVJLg1UOWpBBE5eMTQuaa9UXJOYlI7qoVe4achRpIVa9akTY2tUJzcvo7rKXpPre_w193mz71DORfWgGmfKxmncK_0aD_CmGskcSxrKO0y_r9Kwm8G2-JeIb5GkZ3V1UToiPLkBfGohCK0jDgucG6V_qbjnNUI6VFa3S30KrzlTbj0a9bSMAgne3HJzaX_1JMJRXevTWTti0R2H6Na460-wCQT2k7yFTx_UdbY001EjWBctv0N_jA0n5kT8Iiy_NWasawFSQ9bVDMEDf0phblXjqbVsgsoDUtVRwPJkiTo7qsiZHjzmBKKrNKSx2SZf7rePG1puRH0_LGeTF2wFUrUBp5WYv3e11JTXOfYqTbv4lXaOB3_6pHKYBxJL4ys3xPLNwKV7-fKWiMW2ExlDa&x-client-SKU=ID_NET6_0&x-client-ver=7.4.0.0,True,200.0,text/html,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
rrtva.tva.gov,tva.gov,.gov,,,,,,,,,,,Tennessee Valley Authority,TVA IT,Executive,,"[""pulse""]",,2024-07-12T18:32:56.565Z,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,False,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soa.tva.gov,tva.gov,.gov,False,https://soa.tva.gov/,tva.gov,gov,soa.tva.gov,False,404.0,text/html,True,True,Tennessee Valley Authority,TVA IT,Executive,True,"[""pulse"",""omb_idea""]",False,2024-07-12T20:06:31.108Z,completed,completed,completed,completed,completed,completed,completed,completed,True,,,,,False,,False,,,0.0,"["".soa.tva.gov"","".tva.gov"",""soa.tva.gov""]",False,0.0,120.199,,,True,True,Error 404 Not Found,,,,,,,,,,,,,False,False,False,https://soa.tva.gov/robots.txt,False,404.0,text/html,,,,False,False,https://soa.tva.gov/sitemap.xml,False,404.0,text/html,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
msteams.tva.gov,tva.gov,.gov,True,https://login.microsoftonline.com/270992cd-9003-4971-84de-d1640c0bffc5/oauth2/authorize?client%5Fid=00000003%2D0000%2D0ff1%2Dce00%2D000000000000&response%5Fmode=form%5Fpost&response%5Ftype=code%20id%5Ftoken&resource=00000003%2D0000%2D0ff1%2Dce00%2D000000000000&scope=openid&nonce=912C3B9B04C1B1645890C6B4D402D4AEA242E74A21D30F0D%2D982C86DF31310C4CB94395034D3816F63FDC569D550DAA532832470839CE1F7E&redirect%5Furi=https%3A%2F%2Ftvacloud%2Esharepoint%2Ecom%2F%5Fforms%2Fdefault%2Easpx&domain%5Fhint=tva%2Egov&state=OD0w&claims=%7B%22id%5Ftoken%22%3A%7B%22xms%5Fcc%22%3A%7B%22values%22%3A%5B%22CP1%22%5D%7D%7D%7D&wsucxt=1&cobrandid=11bd8083%2D87e0%2D41b5%2Dbb78%2D0bc43c8a8e8a&client%2Drequest%2Did=eb9f3ba1%2D102b%2D5000%2De575%2D9f01f719f4b5,microsoftonline.com,com,login.microsoftonline.com,True,200.0,text/html,False,False,Tennessee Valley Authority,TVA IT,Executive,False,"[""omb_idea""]",False,2024-07-12T16:41:18.477Z,completed,completed,completed,completed,completed,completed,unknown_error,completed,True,,,,,False,,False,,"[""aadcdn.msftauth.net"",""aadcdn.msftauthimages.net"",""autologon.microsoftazuread-sso.com"",""dakg4cmpuclai.cloudfront.net"",""login.live.com""]",5.0,"["".login.microsoftonline.com"",""login.microsoftonline.com""]",True,0.1299976145833333,883.799,"[""privacy""]",,,,Sign in to your account,,,,,,,,,,,en,,False,False,True,https://login.microsoftonline.com/270992cd-9003-4971-84de-d1640c0bffc5/oauth2/authorize?client%5Fid=00000003%2D0000%2D0ff1%2Dce00%2D000000000000&response%5Fmode=form%5Fpost&response%5Ftype=code%20id%5Ftoken&resource=00000003%2D0000%2D0ff1%2Dce00%2D000000000000&scope=openid&nonce=7C4651D8C20C5EA5CE7EFA4C98261705EA82153F90DB74FD%2DB0CF8C813CD18A7FE6790217E865C9252573304632FA866E956DCC3540C6B9BF&redirect%5Furi=https%3A%2F%2Ftvacloud%2Esharepoint%2Ecom%2F%5Fforms%2Fdefault%2Easpx&domain%5Fhint=tva%2Egov&state=OD0w&claims=%7B%22id%5Ftoken%22%3A%7B%22xms%5Fcc%22%3A%7B%22values%22%3A%5B%22CP1%22%5D%7D%7D%7D&wsucxt=1&cobrandid=11bd8083%2D87e0%2D41b5%2Dbb78%2D0bc43c8a8e8a&client%2Drequest%2Did=eb9f3ba1%2D80d1%2D6000%2D02ed%2D3e1e37c0af03,True,200.0,text/html,,,,False,True,https://login.microsoftonline.com/270992cd-9003-4971-84de-d1640c0bffc5/oauth2/authorize?client%5Fid=00000003%2D0000%2D0ff1%2Dce00%2D000000000000&response%5Fmode=form%5Fpost&response%5Ftype=code%20id%5Ftoken&resource=00000003%2D0000%2D0ff1%2Dce00%2D000000000000&scope=openid&nonce=C4F630DE43075F15808306CA9D1F62DA3200A8B911799358%2DB46E7D6E5155363B814BA4A0DDCB638C0E54BB1824BC1EAC7DC57F8978FCC2FC&redirect%5Furi=https%3A%2F%2Ftvacloud%2Esharepoint%2Ecom%2F%5Fforms%2Fdefault%2Easpx&domain%5Fhint=tva%2Egov&state=OD0w&claims=%7B%22id%5Ftoken%22%3A%7B%22xms%5Fcc%22%3A%7B%22values%22%3A%5B%22CP1%22%5D%7D%7D%7D&wsucxt=1&cobrandid=11bd8083%2D87e0%2D41b5%2Dbb78%2D0bc43c8a8e8a&client%2Drequest%2Did=ec9f3ba1%2Df054%2D5000%2De575%2D9144e08290a5,True,200.0,text/html,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
safeworka.tva.gov,tva.gov,.gov,True,https://unavailable.tva.gov/,tva.gov,gov,unavailable.tva.gov,True,200.0,text/html,True,False,Tennessee Valley Authority,TVA IT,Executive,False,"[""omb_idea""]",False,2024-07-12T16:57:47.537Z,completed,completed,completed,completed,completed,completed,unknown_error,completed,True,,,,,False,,False,,"[""cloudflareinsights.com"",""static.cloudflareinsights.com""]",2.0,"["".tva.gov""]",False,0.0,0.0,,,,,,,,,,,,,,,,en,,False,False,True,https://unavailable.tva.gov/,True,200.0,text/html,,,,False,True,https://unavailable.tva.gov/,True,200.0,text/html,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
erema.tva.gov,tva.gov,.gov,True,https://unavailable.tva.gov/,tva.gov,gov,unavailable.tva.gov,True,200.0,text/html,True,False,Tennessee Valley Authority,TVA IT,Executive,False,"[""omb_idea""]",False,2024-07-12T20:12:00.471Z,completed,completed,completed,completed,completed,completed,unknown_error,completed,True,,,,,False,,False,,"[""cloudflareinsights.com"",""static.cloudflareinsights.com""]",2.0,"["".tva.gov""]",False,0.0,0.0,,,,,,,,,,,,,,,,en,,False,False,True,https://unavailable.tva.gov/,True,200.0,text/html,,,,False,True,https://unavailable.tva.gov/,True,200.0,text/html,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
technow.tva.gov,tva.gov,.gov,False,https://login.microsoftonline.com/270992cd-9003-4971-84de-d1640c0bffc5/saml2?SAMLRequest=nVLJbtswEP0VgXdt1GYRlgHXRlEDaSrEbg%2B90eTIISCRKodS2r%2BvQjtIemhQ9EaQ781bhmvkQ09Htp3co36AHxOgC34OvUZ2fWnIZDUzHBUyzQdA5gQ7bj%2FfMRolbLTGGWF6EmwRwTpl9M5onAawR7CzEvD14a4hj86NyOLYzXxhyAivb9o83U4YCTPEms8jv0AkDQn2ixGl%2BfPEV35vLkpHgxLWoOmc0b3S4Km0SuqaChnWSZKFeV2l4SqXEMq0zBORnLtOFLFPRIKPxgrwgRvS8R6BBId9Q473u4qmdVlWRS2ybBlW5mVZZKuioPwsylUmFiC2HFHN8EpFnOCg0XHtGkITmodJFab0lFaMZiyjUVkU30nQ3qr6oLRU%2BvJ%2Br%2BcrCNmn06kN2y%2FHkx8wKwn2fkH%2FV6XfwKKvc1Egm7Vvg3n79u3K33fGX%2FZMNv9mYR2%2FFbrJjuw5xWHfml6JX8G2783TzgJ3SzJnJ%2FBLGrj7u5c0Sv2NkmHnoWzSOIJQnQJJ4s1N9s%2BfvfkN&RelayState=https%3A%2F%2Ftvaprod.servicenowservices.com%2Fsp&sso_reload=true,microsoftonline.com,com,login.microsoftonline.com,True,200.0,text/html,False,False,Tennessee Valley Authority,TVA IT,Executive,False,"[""omb_idea""]",False,2024-07-12T17:23:53.601Z,completed,completed,completed,completed,completed,completed,unknown_error,completed,True,,,,,False,,False,,"[""aadcdn.msauth.net"",""aadcdn.msftauth.net"",""aadcdn.msftauthimages.net"",""autologon.microsoftazuread-sso.com"",""dakg4cmpuclai.cloudfront.net"",""login.live.com"",""tvaprod.servicenowservices.com""]",7.0,"["".login.microsoftonline.com"",""login.microsoftonline.com""]",True,0.064586890625,480.2,"[""privacy""]",,,,Sign in to your account,,,,,,,,,,,en,,False,False,False,https://login.microsoftonline.com/270992cd-9003-4971-84de-d1640c0bffc5/saml2?SAMLRequest=nVJdb5swFP0ryO%2BAMTQUK0TKEk2L1HWoyfawN8e%2BpJbAZr6Gtv9%2B1EnV9qHVtDfL9xyfj%2Bslir5jA1%2BP%2Ft7cwZ8R0EePfWeQnyc1GZ3hVqBGbkQPyL3k%2B%2FX3G84SygdnvZW2I9EaEZzX1myswbEHtwc3aQk%2F725qcu%2F9gDxN%2FSRmhkrwPDP24XLCRNo%2BNWIaxAkSZUm0nY1oI55ffOV39qRN0mvpLNrWW9NpA4HKSlpVTKq4ojSPi6rM4utCQayyRUElPbatvEpDIhJ9tU5CCFyTVnQIJNpta7K%2F3dD8COxKLFhFj2LRtqrIoYCyFKVcVPI6m4HYCEQ9wSsVcYSdQS%2BMrwmjrIhpGWfskJWc5TyvEppVv0nUXKr6oo3S5vR5r8czCPm3w6GJmx%2F7Q3hg0grc7Yz%2Br0p%2FgcNQ56xAVsvQBg%2F23duVf%2B5MvOyZrP7NwjJ9K3SRHfhzit22sZ2WT9G66%2BzDxoHwczLvRghL6oX%2F2EuWZOFGq7gNUD4aHEDqVoMi6eoi%2B%2F5nr%2F4C&RelayState=https%3A%2F%2Ftvaprod.servicenowservices.com%2Fsp,True,200.0,text/html,,,,False,False,https://login.microsoftonline.com/270992cd-9003-4971-84de-d1640c0bffc5/saml2?SAMLRequest=nVJdb5swFP0ryO%2BAMSQEK0TKEk2L1HWoyfawN8e%2BpJbAZr6Gbv9%2B1EnV7mHVtDfL9xyfj%2Bs1ir5jA9%2BO%2FtE8wI8R0Ec%2F%2B84gv05qMjrDrUCN3IgekHvJj9vPd5wllA%2FOeittR6ItIjivrdlZg2MP7ghu0hK%2BPtzV5NH7AXma%2BknMDJXgdWbs0%2B2EibR9asQ0iAskypJoPxvRRjy%2F%2BMrv7EWbpNfSWbStt6bTBgKVlbSqmFRxRWkeF1WZxatCQayyZUElPbetXKQhEYk%2BWichBK5JKzoEEh32NTne7yBfLlhFs1WZs7MqszJT55YWK8FgycqinYHYCEQ9wSsVcYSDQS%2BMrwmjrIhpGWfslJWc5bxgyaLIv5OouVX1QRulzeX9Xs9XEPJPp1MTN1%2BOp%2FDApBW4%2Bxn9X5V%2BA4ehzlmBbNahDR7su7crf9%2BZeNkz2fybhXX6VugmO%2FDnFId9Yzstf0XbrrNPOwfCz8m8GyEsqRf%2B716yJAs3WsVtgPLR4ABStxoUSTc32T9%2F9uY3&RelayState=https%3A%2F%2Ftvaprod.servicenowservices.com%2Fsp,True,200.0,text/html,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
passwordreset.tva.gov,tva.gov,.gov,False,https://login.microsoftonline.com/common/oauth2/authorize?client_id=0000000c-0000-0000-c000-000000000000&redirect_uri=https%3A%2F%2Faccount.activedirectory.windowsazure.com%2F&response_mode=form_post&response_type=code%20id_token&scope=openid%20profile&state=OpenIdConnect.AuthenticationProperties%3DAQAAAAIAAAAJLnJlZGlyZWN0RGh0dHBzOi8vYWNjb3VudC5hY3RpdmVkaXJlY3Rvcnkud2luZG93c2F6dXJlLmNvbS9DaGFuZ2VQYXNzd29yZC5hc3B4Hk9wZW5JZENvbm5lY3QuQ29kZS5SZWRpcmVjdFVyacABSVNDY2huV3hkMzRhWWUxLWVteVJtM0ViX3JWbUZtT3R3RHh4NlJIY0N6VlVBYnhEdEdOSFk0MW9fM2Y5NlN6RWVxLXN4QnRUV3NsUE5xSFBBSlFnNm9ZUGtrZUZnVDZlbVJJYTZib1JBM0VFaFVucWdoZHl3SVYxNy04R2hGdW1EVzFCWlhTLTFtUzBnU2YzbXhLSTI2LWxsSHhCWHR1YzlBTHViU2Z6U2V6OUFBUHl6R3pudlMwUnVTNExZM2hz&nonce=1720803036.SljqJKRObNykctBqQGrp4Q&nux=1&sso_reload=true,microsoftonline.com,com,login.microsoftonline.com,True,200.0,text/html,False,False,Tennessee Valley Authority,TVA IT,Executive,False,"[""omb_idea""]",False,2024-07-12T16:50:46.343Z,completed,completed,completed,completed,completed,completed,unknown_error,completed,True,,,,,False,,False,,"[""aadcdn.msauth.net"",""login.live.com""]",2.0,"["".login.microsoftonline.com"",""login.microsoftonline.com""]",True,0.061136890625,1141.9,"[""privacy""]",,,,Sign in to your account,,,,,,,,,,,en,,False,False,True,https://login.microsoftonline.com/common/oauth2/authorize?client_id=0000000c-0000-0000-c000-000000000000&redirect_uri=https%3A%2F%2Faccount.activedirectory.windowsazure.com%2F&response_mode=form_post&response_type=code%20id_token&scope=openid%20profile&state=OpenIdConnect.AuthenticationProperties%3DAQAAAAIAAAAJLnJlZGlyZWN0RGh0dHBzOi8vYWNjb3VudC5hY3RpdmVkaXJlY3Rvcnkud2luZG93c2F6dXJlLmNvbS9DaGFuZ2VQYXNzd29yZC5hc3B4Hk9wZW5JZENvbm5lY3QuQ29kZS5SZWRpcmVjdFVyacABMW1kVXptV3pWaU03azJETTdESXJiQWdIOFQ2RG1KakxFUkpsWHBHNzk1X2NUbzMwdDU0UEQ3bnJGUmlCelNubnpRWUFicHZORE40eW9FRkc4Y0VXM0tWOWUxQ0wzdVBtV1R4V3JWOFdsN0hobFhKbmlhUFB3ZnFMVjF3dGs0QjhHUWZ5Q2lvcWRJS1d2bl90aGNBZDZkclprMHllT0s3UHNrY3JielhselFONmN4VWtZRVFDZFR4eXhtdXBiQURH&nonce=1720803038.t6R1sjEPVw1yJtXHkxtgoQ&nux=1,True,200.0,text/html,,,,False,True,https://login.microsoftonline.com/common/oauth2/authorize?client_id=0000000c-0000-0000-c000-000000000000&redirect_uri=https%3A%2F%2Faccount.activedirectory.windowsazure.com%2F&response_mode=form_post&response_type=code%20id_token&scope=openid%20profile&state=OpenIdConnect.AuthenticationProperties%3DAQAAAAIAAAAJLnJlZGlyZWN0RGh0dHBzOi8vYWNjb3VudC5hY3RpdmVkaXJlY3Rvcnkud2luZG93c2F6dXJlLmNvbS9DaGFuZ2VQYXNzd29yZC5hc3B4Hk9wZW5JZENvbm5lY3QuQ29kZS5SZWRpcmVjdFVyacABcnFQYmV0VTE1RUlHUGN3ZW1pRkt6R0NBc213RnNkYVN2UEVoaE00OVMwbTVCeE90cy16TURPOU1MenEzcnJka015NVdnOHk4QWZjWEt4am93ZDZnT1YyZGhBZllqZ3NlTjAwcWVTV2xVWnI1X0J3dS1aUVRLT19EMF9ZTlZRWkE4SVU4MWgwQmlRaW5aYkxJY0pHS25uRjFNaE91cUlhMTJscThKbmFxak05OVFSMVFPUXZQQ1BVdm5ocUJObWNM&nonce=1720803040.ZGh1FMxiwsxiSQjZXmNTTg&nux=1,True,200.0,text/html,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
